# Version 1.1.0 / 2024-07-22,,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Name,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
# Posts,,,,,,,,,,,
,,,,,,,,,,,
post,,,freitexte->objekttitel,post_title,,,,,,,
post,,,freitexte->objektbeschreibung,post_content,,,,,,,
post,,,freitexte->dreizeiler,post_excerpt,,,,,,,
,,,,,,,,,,,
# Taxonomies,,,,,,,,,,,
,,,,,,,,,,,
custom_field,flaechen.balkon_terrasse_flaeche,flaechen,flaechen->balkon_terrasse_flaeche,,sqm,Balcony/Terrace Space,,Balkon-/Terrassenfläche,,,
custom_field,flaechen.anzahl_logia,flaechen,flaechen->anzahl_logia,,integer,Loggias,,Loggien,,,
custom_field,flaechen.plaetze_gastraum,flaechen,flaechen->plaetze_gastraum,,,Seats (Seating Area),,Plätze im Gastraum,,,
custom_field,flaechen.anzahl_betten,flaechen,flaechen->anzahl_betten,,,Number of Beds,,Anzahl der Betten,,,
custom_field,flaechen.anzahl_tagungsraeume,flaechen,flaechen->anzahl_tagungsraeume,,,Conference Rooms,,Tagungsräume,,,
custom_field,flaechen.fensterfront,flaechen,flaechen->fensterfront,,sqm,Length of Window Front,,Länge der Fensterfläche,,,
custom_field,flaechen.fensterfront_qm,flaechen,flaechen->fensterfront_qm,,sqm,Window Front Size,,Fensterfront,,,
custom_field,flaechen.grundstuecksfront,flaechen,flaechen->grundstuecksfront,,,Plot / Street Front (m),,Grundstücksfront zur Straße (m),,,
custom_field,flaechen.grz,flaechen,flaechen->grz,,,Site Occupancy Index,,Grundflächenzahl,,,
custom_field,flaechen.gfz,flaechen,flaechen->gfz,,,Floor-space Index,,Geschossflächenzahl,,,
custom_field,flaechen.bmz,flaechen,flaechen->bmz,,,Cubic Index,,Baumassenzahl,,,
custom_field,flaechen.bgf,flaechen,flaechen->bgf,,,Gross Floor Area Index,,Brutto-Geschossflächen-Zahl,,,
custom_field,flaechen.kubatur,flaechen,flaechen->kubatur,,,Cubature,,Kubatur,,,
custom_field,flaechen.ausnuetzungsziffer,flaechen,flaechen->ausnuetzungsziffer,,,Occupancy Rate,,Ausnützungsziffer,,,
,,,,,,,,,,,
# Condition,,,,,,,,,,,
# Zustand,,,,,,,,,,,
custom_field,zustand_angaben.baujahr,zustand,zustand_angaben->baujahr,,,Build Year,,Baujahr,,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ERSTBEZUG,,,First Occupancy,Condition,Erstbezug,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLRENOVIERUNGSBED,,,in Need of Renovation,Condition,renovierungsbedürftig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:NEUWERTIG,,,in Mint Condition,Condition,neuwertig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLSANIERT,,,rehabilitated,Condition,saniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLRENOVIERT,,,renovated,Condition,renoviert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_SANIERT,,,partly rehabilitated,Condition,teilsaniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:VOLL_SANIERT,,,fully rehabilitated,Condition,vollsaniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:SANIERUNGSBEDUERFTIG,,,in Need of Rehabilitation,Condition,sanierungsbedürftig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:BAUFAELLIG,,,decrepit,Condition,baufällig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:NACH_VEREINBARUNG,,,by Arrangement,Condition,nach Vereinbarung,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:MODERNISIERT,,,modernized,Condition,modernisiert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:GEPFLEGT,,,neat,Condition,gepflegt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ROHBAU,,,Shell of Building,Condition,Rohbau,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ENTKERNT,,,gutted,Condition,entkernt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ABRISSOBJEKT,,,Demolition Property,Condition,Abrissobjekt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:PROJEKTIERT,,,projected,Condition,projektiert,Zustand,,
custom_field,zustand_angaben.letztemodernisierung,zustand,zustand_angaben->letztemodernisierung,,,Last Modernization,,Letzte Modernisierung,,,
custom_field,zustand_angaben.bauzone,zustand,zustand_angaben->bauzone,,,Building Zone,,Bauzone,,,
custom_field,zustand_angaben.altlasten,zustand,zustand_angaben->altlasten,,,Legacy Issues,,Altlasten,,,
custom_field,zustand_angaben.alter,zustand,zustand_angaben->alter:alter_attr:ALTBAU,,,Old Building,Age,Altbau,Alter,,
custom_field,zustand_angaben.alter,zustand,zustand_angaben->alter:alter_attr:NEUBAU,,,New Building,Age,Neubau,Alter,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:MASSIV+,,,Massive,Construction Type,Massiv,Bauweise,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:FERTIGTEILE+,,,Finished Parts,Construction Type,Fertigteile,Bauweise,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:HOLZ+,,,Timber,Construction Type,Holz,Bauweise,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:BAUSATZHAUS+,,,Building Kit House,Building Stage,Bausatzhaus,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:AUSBAUHAUS+,,,Bare-bones House,Building Stage,Ausbauhaus,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITKELLER+,,,Turnkey ready with Basement,Building Stage,schlüsselfertig mit Keller,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGOHNEBODENPLATTE+,,,Turnkey ready without Base Plate,Building Stage,schlüsselfertig ohne Bodenplatte,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITBODENPLATTE+,,,Turnkey ready with Base Plate,Building Stage,schlüsselfertig mit Bodenplatte,Ausbaustufe,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:KRUEPPELWALMDACH+,,,Half-hip Roof,Roof Type,Krüppelwalmdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:MANSARDDACH+,,,Gambrel Roof,Roof Type,Mansarddach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:PULTDACH+,,,Monopitch Roof,Roof Type,Pultdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:SATTELDACH+,,,Gabled Roof,Roof Type,Satteldach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:WALMDACH+,,,Hip Roof,Roof Type,Walmdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:FLACHDACH+,,,Flat Roof,Roof Type,Flachdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:PYRAMIDENDACH+,,,Pyramid Roof,Roof Type,Pyramidendach,Dachform,,
custom_field,ausstattung.unterkellert,zustand,ausstattung->unterkellert:keller:JA,,,Full Underground Level,Basement,voll unterkellert,Keller,,
custom_field,ausstattung.unterkellert,zustand,ausstattung->unterkellert:keller:TEIL,,,Partial Underground Level,Basement,teilweise unterkellert,Keller,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:PASSIVHAUS+,,,Passive House,Energy Type,Passivhaus,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:NIEDRIGENERGIE+,,,Low-energy House,Energy Type,Niedrigenergiehaus,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:NEUBAUSTANDARD+,,,New Building Standard,Energy Type,Neubaustandard,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW40+,,,KFW40,Energy Type,KFW40,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW60+,,,KFW60,Energy Type,KFW60,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW55+,,,KFW55,Energy Type,KFW55,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW70+,,,KFW70,Energy Type,KFW70,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:MINERGIEBAUWEISE+,,,MINERGIE Construction,Energy Type,MINERGIE-Bauweise,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:MINERGIE_ZERTIFIZIERT+,,,MINERGIE Construction (Certified),Energy Type,MINERGIE-Bauweise (zertifiziert),Energietyp,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:UNERSCHLOSSEN+,,,undeveloped,Development,unerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:TEILERSCHLOSSEN+,,,partly developed,Development,teilerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:VOLLERSCHLOSSEN+,,,fully developed,Development,vollerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:ORTSUEBLICHERSCHLOSSEN+,,,developed customary in the place,Development,ortsüblich erschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:GAS+,,,Gas Connection available,Development,Gasanschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:WASSER+,,,Water Connection available,Development,Wasseranschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:STROM+,,,Power Connection available,Development,Stromanschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:TK+,,,Telecommunication available,Development,Telekommunikation vorhanden,Erschließung,,
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:34_NACHBARSCHAFT,,,Neighborhood (§ 34 BauGB),Buildable according to,Nachbarschaft (§ 34 BauGB),Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:35_AUSSENGEBIET,,,Outer Area (§ 35 BauGB),Buildable according to,Außengebiet (§ 35 BauGB),Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:B_PLAN,,,Development Plan,Buildable according to,Bebauungsplan,Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:KEIN_BAULAND,,,No Building Land,Buildable according to,Kein Bauland,Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:BAUERWARTUNGSLAND,,,Building Expectation Land,Buildable according to,Bauerwartungsland,Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:LAENDERSPEZIFISCH,,,Country-specific,Buildable according to,länderspezifisch,Bebaubar nach,1.0.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:BAULAND_OHNE_B_PLAN,,,Building Land without Development Plan,Buildable according to,Bauland ohne Bebauungsplan,Bebaubar nach,1.0.6,2023-03-27
,,,,,,,,,,,
# Energy Pass,,,,,,,,,,,
# Energieausweis,,,,,,,,,,,
,,,,,,,,,,,
# The energy pass data will be saved twice due to compatibility reasons!,,,,,,,,,,,
# Die Energieausweisdaten werden aus Kompatibilitätsgründen doppelt gespeichert!,,,,,,,,,,,
,,,,,,,,,,,
# Energy pass fields for Austria prior to OpenImmo 1.2.5,,,,,,,,,,,
# Energieausweis-Felder für Österreich vor OpenImmo 1.2.5,,,,,,,,,,,
custom_field,zustand_angaben.epass_hwbwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbwert,,epass_unit,HWB Value,,HWB-Wert,,,
custom_field,zustand_angaben.epass_hwbklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbklasse,,,HWB Class,,HWB-Klasse,,,
custom_field,zustand_angaben.epass_fgeewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeewert,,number_format:9,fGEE Value,,fGEE-Wert,,,
custom_field,zustand_angaben.epass_fgeeklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeeklasse,,,fGEE Class,,fGEE-Klasse,,,
,,,,,,,,,,,
"The source definition „...energiepass->art“ is not a valid OpenImmo XML node, but smooths out a buggy export implementation of the OpenEstate ImmoTool.",,,,,,,,,,,
"Die Quelldefinition „...energiepass->art“ ist kein gültiger OpenImmo-XML-Knoten, bügelt aber eine fehlerhafte Export-Implementierung des OpenEstate ImmoTools aus.",,,,,,,,,,,
custom_field,zustand_angaben.energiepass.art,epass,zustand_angaben->energiepass->art,,epass_type,Energy Pass Type,,Energieausweis-Art,,,
custom_field,zustand_angaben.energiepass.epart,epass,zustand_angaben->energiepass->epart,,epass_type,Energy Pass Type,,Energieausweis-Art,,,
custom_field,zustand_angaben.energiepass.gueltig_bis,epass,zustand_angaben->energiepass->gueltig_bis,,date,Energy Pass valid until,,Energieausweis gültig bis,,,
custom_field,zustand_angaben.energiepass.energieverbrauchkennwert,epass,zustand_angaben->energiepass->energieverbrauchkennwert,,epass_unit,Energy Consumption Parameter,,Energieverbrauchskennwert,,,
custom_field,zustand_angaben.energiepass.mitwarmwasser,epass,zustand_angaben->energiepass->mitwarmwasser,,boolean,Warm Water included in Energy Consumption,,Warmwasser im Energieverbrauch enthalten,,,
custom_field,zustand_angaben.energiepass.endenergiebedarf,epass,zustand_angaben->energiepass->endenergiebedarf,,epass_unit,Final Energy Requirement,,Endenergiebedarf,,,
custom_field,zustand_angaben.energiepass.hwbwert,epass,zustand_angaben->energiepass->hwbwert,,epass_unit,HWB Value,,HWB-Wert,,,
custom_field,zustand_angaben.energiepass.hwbklasse,epass,zustand_angaben->energiepass->hwbklasse,,,HWB Class,,HWB-Klasse,,,
custom_field,zustand_angaben.energiepass.fgeewert,epass,zustand_angaben->energiepass->fgeewert,,number_format:9,fGEE Value,,fGEE-Wert,,,
custom_field,zustand_angaben.energiepass.fgeeklasse,epass,zustand_angaben->energiepass->fgeeklasse,,,fGEE Class,,fGEE-Klasse,,,
,,,,,,,,,,,
# Energy pass fields since OpenImmo 1.2.6,,,,,,,,,,,
# Energieausweis-Felder seit OpenImmo 1.2.6,,,,,,,,,,,
custom_field,zustand_angaben.epass_stromwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_stromwert,,epass_unit,Energy Consumption Parameter (Power),,Stromverbrauchskennwert,,,
custom_field,zustand_angaben.epass_waermewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_waermewert,,epass_unit,Energy Consumption Parameter (Heating),,Heizenergieverbrauchskennwert,,,
custom_field,zustand_angaben.epass_wertklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,,,Energy Efficiency Class,,Energieeffizienzklasse,,,
custom_field,zustand_angaben.epass_baujahr,epass,zustand_angaben->user_defined_simplefield:feldname:epass_baujahr,,,Build Year (Energy Pass),,Baujahr (Energieausweis),,,
custom_field,zustand_angaben.epass_ausstelldatum,epass,zustand_angaben->user_defined_simplefield:feldname:epass_ausstelldatum,,date,Energy Pass Issuing Date,,Energieausweis-Ausstellungsdatum,,,
custom_field,zustand_angaben.epass_jahrgang,epass,zustand_angaben->user_defined_simplefield:feldname:epass_jahrgang,,epass_year,Energy Pass Year,,Energieausweis-Jahrgang,,,
custom_field,zustand_angaben.epass_gebaeudeart,epass,zustand_angaben->user_defined_simplefield:feldname:epass_gebaeudeart,,epass_building_type,Energy Pass Building Type,,Energieausweis-Gebäudeart,,,
,,,,,,,,,,,
# Energy pass fields since OpenImmo 1.2.7,,,,,,,,,,,
# Energieausweis-Felder seit OpenImmo 1.2.7,,,,,,,,,,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:OEL+,,,Oil,Primary Energy Carrier,Öl,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:GAS+,,,Gas,Primary Energy Carrier,Gas,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ELEKTRO+,,,Electric,Primary Energy Carrier,Elektro,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ALTERNATIV+,,,Alternative,Primary Energy Carrier,Alternativ,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:SOLAR+,,,Solar,Primary Energy Carrier,Solar,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDWAERME+,,,Geothermal,Primary Energy Carrier,Erdwärme,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:LUFTWP+,,,Air Heat Pump,Primary Energy Carrier,Luft-Wärmepumpe,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FERN+,,,District Heat,Primary Energy Carrier,Fernwärme,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:BLOCK+,,,Thermal Power Station,Primary Energy Carrier,Blockheizkraftwerk,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:WASSER-ELEKTRO+,,,Water Electric Heating,Primary Energy Carrier,Warmwasser-Elektroheizung,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:PELLET+,,,Pellets,Primary Energy Carrier,Pellets,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KOHLE+,,,Coal,Primary Energy Carrier,Kohle,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:HOLZ+,,,Wood Chips,Primary Energy Carrier,Holz-Hackschnitzel,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FLUESSIGGAS+,,,Liquid Gas (Own Tank),Primary Energy Carrier,Flüssiggas (eigener Tank),Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDGAS_LEICHT+,,,Natural Gas (light),Primary Energy Carrier,Erdgas (leicht),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDGAS_SCHWER+,,,Natural Gas (heavy),Primary Energy Carrier,Erdgas (schwer),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FERNWAERME_DAMPF+,,,District Heat (Steam),Primary Energy Carrier,Fernwärme (Dampf),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:NAHWAERME+,,,Local Heat,Primary Energy Carrier,Nahwärme,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:WAERMELIEFERUNG+,,,Heat Delivery,Primary Energy Carrier,Wärmelieferung,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:BIOENERGIE+,,,Bio Energy,Primary Energy Carrier,Bioenergie,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:WINDENERGIE+,,,Wind Energy,Primary Energy Carrier,Windenergie,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:WASSERENERGIE+,,,Water Energy,Primary Energy Carrier,Wasserenergie,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:UMWELTWAERME+,,,Environmental Heat,Primary Energy Carrier,Umweltwärme,Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KWK_FOSSIL+,,,Combined Heat and Power (fossil),Primary Energy Carrier,Kraft-Wärme-Kopplung (fossil),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KWK_ERNEUERBAR+,,,Combined Heat and Power (renewable),Primary Energy Carrier,Kraft-Wärme-Kopplung (erneuerbar),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KWK_REGENERATIV+,,,Combined Heat and Power (regenerative),Primary Energy Carrier,Kraft-Wärme-Kopplung (regenerativ),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KWK_BIO+,,,Combined Heat and Power (Bio),Primary Energy Carrier,Kraft-Wärme-Kopplung (Bio),Primärenergieträger,1.1.0,2024-07-22
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,zustand_angaben->energiepass->primaerenergietraeger,,epass_energy_carriers,Primary Energy Carrier,,Primärenergieträger,,,
custom_field,zustand_angaben.energiepass.stromwert,epass,zustand_angaben->energiepass->stromwert,,epass_unit,Energy Consumption Parameter (Power),,Stromverbrauchskennwert,,,
custom_field,zustand_angaben.energiepass.waermewert,epass,zustand_angaben->energiepass->waermewert,,epass_unit,Energy Consumption Parameter (Heating),,Heizenergieverbrauchskennwert,,,
custom_field,zustand_angaben.energiepass.wertklasse,epass,zustand_angaben->energiepass->wertklasse,,,Energy Efficiency Class,,Energieeffizienzklasse,,,
custom_field,zustand_angaben.energiepass.baujahr,epass,zustand_angaben->energiepass->baujahr,,,Build Year (Energy Pass),,Baujahr (Energieausweis),,,
custom_field,zustand_angaben.energiepass.ausstelldatum,epass,zustand_angaben->energiepass->ausstelldatum,,date,Energy Pass Issuing Date,,Energieausweis-Ausstellungsdatum,,,
custom_field,zustand_angaben.energiepass.jahrgang,epass,zustand_angaben->energiepass->jahrgang,,epass_year,Energy Pass Year,,Energieausweis-Jahrgang,,,
custom_field,zustand_angaben.energiepass.gebaeudeart,epass,zustand_angaben->energiepass->gebaeudeart,,epass_building_type,Energy Pass Building Type,,Energieausweis-Gebäudeart,,,
custom_field,zustand_angaben.energiepass.epasstext,epass,zustand_angaben->energiepass->epasstext,,,Energy Pass Remarks,,Energieausweis-Anmerkungen,,,
custom_field,zustand_angaben.energiepass.geg2018,epass,zustand_angaben->energiepass->geg2018,,,GEG Information,,Angaben gem. GEG,,1.1.0,2024-07-22
,,,,,,,,,,,
# Features,,,,,,,,,,,
# Ausstattung,,,,,,,,,,,
custom_field,ausstattung.ausstatt_kategorie,ausstattung,ausstattung->ausstatt_kategorie=STANDARD,,,Standard,Level of Features,Standard,Art der Ausstattung,,
custom_field,ausstattung.ausstatt_kategorie,ausstattung,ausstattung->ausstatt_kategorie=GEHOBEN,,,High Quality Interior,Level of Features,gehoben,Art der Ausstattung,1.0.5,2023-03-14
custom_field,ausstattung.ausstatt_kategorie,ausstattung,ausstattung->ausstatt_kategorie=LUXUS,,,Luxury,Level of Features,luxuriös,Art der Ausstattung,,
custom_field,ausstattung.heizungsart,ausstattung,ausstattung->heizungsart:OFEN+,,,Heating by Stove,Heating Type,Ofenheizung,Heizungsart,,
custom_field,ausstattung.heizungsart,ausstattung,ausstattung->heizungsart:ETAGE+,,,Self-contained Central Heating,Heating Type,Etagenheizung,Heizungsart,,
custom_field,ausstattung.heizungsart,ausstattung,ausstattung->heizungsart:ZENTRAL+,,,Central Heating,Heating Type,Zentralheizung,Heizungsart,,
custom_field,ausstattung.heizungsart,ausstattung,ausstattung->heizungsart:FERN+,,,District Heating,Heating Type,Fernheizung,Heizungsart,1.1.0,2024-07-22
custom_field,ausstattung.heizungsart,ausstattung,ausstattung->heizungsart:FUSSBODEN+,,,Underfloor Heating,Heating Type,Fußbodenheizung,Heizungsart,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:OEL+,,,Oil,Firing,Öl,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:GAS+,,,Gas,Firing,Gas,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:ELEKTRO+,,,Electric,Firing,Elektro,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:ALTERNATIV+,,,Alternative,Firing,Alternativ,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:SOLAR+,,,Solar,Firing,Solar,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:ERDWAERME+,,,Geothermal,Firing,Erdwärme,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:LUFTWP+,,,Air Heat Pump,Firing,Luft-Wärmepumpe,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:FERN+,,,District Heat,Firing,Fernwärme,Befeuerung,1.1.0,2024-07-22
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:BLOCK+,,,Thermal Power Station,Firing,Blockheizkraftwerk,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:WASSER-ELEKTRO+,,,Water Electric Heating,Firing,Warmwasser-Elektroheizung,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:PELLET+,,,Pellets,Firing,Pellets,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:KOHLE+,,,Coal,Firing,Kohle,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:HOLZ+,,,Wood Chips,Firing,Holz-Hackschnitzel,Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:FLUESSIGGAS+,,,Liquid Gas (Own Tank),Firing,Flüssiggas (eigener Tank),Befeuerung,,
custom_field,ausstattung.befeuerung,ausstattung,ausstattung->befeuerung:ERDGAS_LEICHT+,,,Natural Gas (light),Primary Energy Carrier,Erdgas (leicht),Primärenergieträger,1.1.0,2024-07-22
