# Version 1.5.7 / 2025-04-29,,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Name,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
# Posts,,,,,,,,,,,
,,,,,,,,,,,
post,,,freitexte->objekttitel,post_title,,,,,,,
post,,,freitexte->objektbeschreibung,post_content,,,,,,,
post,,,freitexte->dreizeiler,post_excerpt,,,,,,,
,,,,,,,,,,,
# Taxonomies,,,,,,,,,,,
,,,,,,,,,,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:GARAGE+,_inx_details+,,Garage,Car Space Type,Garage,Stellplatzart,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:TIEFGARAGE+,_inx_details+,,Deep-level Garage,Car Space Type,Tiefgarage,Stellplatzart,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:CARPORT+,_inx_details+,,Carport,Car Space Type,Carport,Stellplatzart,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:FREIPLATZ+,_inx_details+,,Outdoor Ground,Car Space Type,Freiplatz,Stellplatzart,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:PARKHAUS+,_inx_details+,,Car Park,Car Space Type,Parkhaus,Stellplatzart,,
custom_field,ausstattung.stellplatzart,flaechen,ausstattung->stellplatzart:DUPLEX+,_inx_details+,,Duplex,Car Space Type,Duplex,Stellplatzart,1.4.7,2023-10-25
custom_field,preise.stp_carport:anzahl,flaechen,preise->stp_carport:anzahl,_inx_details+,,,Carport Parking Spaces,,Carport-Stellplätze,,
custom_field,preise.stp_duplex:anzahl,flaechen,preise->stp_duplex:anzahl,_inx_details+,,,Duplex Parking Spaces,,Duplex-Stellplätze,,
custom_field,preise.stp_freiplatz:anzahl,flaechen,preise->stp_freiplatz:anzahl,_inx_details+,,,Outdoor Parking Spaces,,Außenstellplätze,,
custom_field,preise.stp_garage:anzahl,flaechen,preise->stp_garage:anzahl,_inx_details+,,,Garage Parking Spaces,,Garagenstellplätze,,
custom_field,preise.stp_parkhaus:anzahl,flaechen,preise->stp_parkhaus:anzahl,_inx_details+,,,Parking Spaces (Parking Garage),,Parkhaus-Stellplätze,,
custom_field,preise.stp_tiefgarage:anzahl,flaechen,preise->stp_tiefgarage:anzahl,_inx_details+,,,Parking Spaces (Deep-level Garage),,TG-Stellplätze,,
custom_field,flaechen.anzahl_balkone,flaechen,flaechen->anzahl_balkone,_inx_details+,integer,,Balconies,,Balkone,,
custom_field,flaechen.anzahl_terrassen,flaechen,flaechen->anzahl_terrassen,_inx_details+,integer,,Terraces,,Terrassen,,
custom_field,flaechen.balkon_terrasse_flaeche,flaechen,flaechen->balkon_terrasse_flaeche,_inx_details+,sqm,,Balcony/Terrace Space,,Balkon-/Terrassenfläche,,
custom_field,flaechen.anzahl_logia,flaechen,flaechen->anzahl_logia,_inx_details+,integer,,Loggias,,Loggien,,
custom_field,flaechen.plaetze_gastraum,flaechen,flaechen->plaetze_gastraum,_inx_details+,,,Seats (Seating Area),,Plätze im Gastraum,,
custom_field,flaechen.anzahl_betten,flaechen,flaechen->anzahl_betten,_inx_details+,,,Number of Beds,,Anzahl der Betten,,
custom_field,flaechen.anzahl_tagungsraeume,flaechen,flaechen->anzahl_tagungsraeume,_inx_details+,,,Conference Rooms,,Tagungsräume,,
custom_field,flaechen.fensterfront,flaechen,flaechen->fensterfront,_inx_details+,sqm,,Length of Window Front,,Länge der Fensterfläche,,
custom_field,flaechen.fensterfront_qm,flaechen,flaechen->fensterfront_qm,_inx_details+,sqm,,Window Front Size,,Fensterfront,,
custom_field,flaechen.grundstuecksfront,flaechen,flaechen->grundstuecksfront,_inx_details+,,,Plot / Street Front (m),,Grundstücksfront zur Straße (m),,
custom_field,flaechen.grz,flaechen,flaechen->grz,_inx_details+,,,Site Occupancy Index,,Grundflächenzahl,,
custom_field,flaechen.gfz,flaechen,flaechen->gfz,_inx_details+,,,Floor-space Index,,Geschossflächenzahl,,
custom_field,flaechen.bmz,flaechen,flaechen->bmz,_inx_details+,,,Cubic Index,,Baumassenzahl,,
custom_field,flaechen.bgf,flaechen,flaechen->bgf,_inx_details+,,,Gross Floor Area Index,,Brutto-Geschossflächen-Zahl,,
custom_field,flaechen.kubatur,flaechen,flaechen->kubatur,_inx_details+,,,Cubature,,Kubatur,,
custom_field,flaechen.ausnuetzungsziffer,flaechen,flaechen->ausnuetzungsziffer,_inx_details+,,,Occupancy Rate,,Ausnützungsziffer,,
,,,,,,,,,,,
# Condition,,,,,,,,,,,
# Zustand,,,,,,,,,,,
custom_field,zustand_angaben.baujahr,zustand,zustand_angaben->baujahr,_inx_details+,,,Build Year,,Baujahr,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ERSTBEZUG,_inx_details+,,First Occupancy,Condition,Erstbezug,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLRENOVIERUNGSBED,_inx_details+,,in Need of Renovation,Condition,renovierungsbedürftig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:NEUWERTIG,_inx_details+,,in Mint Condition,Condition,neuwertig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLSANIERT,_inx_details+,,rehabilitated,Condition,saniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_VOLLRENOVIERT,_inx_details+,,renovated,Condition,renoviert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:TEIL_SANIERT,_inx_details+,,partly rehabilitated,Condition,teilsaniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:VOLL_SANIERT,_inx_details+,,fully rehabilitated,Condition,vollsaniert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:SANIERUNGSBEDUERFTIG,_inx_details+,,in Need of Rehabilitation,Condition,sanierungsbedürftig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:BAUFAELLIG,_inx_details+,,decrepit,Condition,baufällig,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:NACH_VEREINBARUNG,_inx_details+,,by Arrangement,Condition,nach Vereinbarung,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:MODERNISIERT,_inx_details+,,modernized,Condition,modernisiert,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:GEPFLEGT,_inx_details+,,neat,Condition,gepflegt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ROHBAU,_inx_details+,,Shell of Building,Condition,Rohbau,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ENTKERNT,_inx_details+,,gutted,Condition,entkernt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:ABRISSOBJEKT,_inx_details+,,Demolition Property,Condition,Abrissobjekt,Zustand,,
custom_field,zustand_angaben.zustand,zustand,zustand_angaben->zustand:zustand_art:PROJEKTIERT,_inx_details+,,projected,Condition,projektiert,Zustand,,
custom_field,zustand_angaben.letztemodernisierung,zustand,zustand_angaben->letztemodernisierung,_inx_details+,,,Last Modernization,,Letzte Modernisierung,,
custom_field,zustand_angaben.bauzone,zustand,zustand_angaben->bauzone,_inx_details+,,,Building Zone,,Bauzone,,
custom_field,zustand_angaben.altlasten,zustand,zustand_angaben->altlasten,_inx_details+,,,Legacy Issues,,Altlasten,,
custom_field,zustand_angaben.alter,zustand,zustand_angaben->alter:alter_attr:ALTBAU,_inx_details+,,Old Building,Age,Altbau,Alter,,
custom_field,zustand_angaben.alter,zustand,zustand_angaben->alter:alter_attr:NEUBAU,_inx_details+,,New Building,Age,Neubau,Alter,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:MASSIV+,_inx_details+,,Massive,Construction Type,Massiv,Bauweise,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:FERTIGTEILE+,_inx_details+,,Finished Parts,Construction Type,Fertigteile,Bauweise,,
custom_field,ausstattung.bauweise,zustand,ausstattung->bauweise:HOLZ+,_inx_details+,,Timber,Construction Type,Holz,Bauweise,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:BAUSATZHAUS+,_inx_details+,,Building Kit House,Building Stage,Bausatzhaus,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:AUSBAUHAUS+,_inx_details+,,Bare-bones House,Building Stage,Ausbauhaus,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITKELLER+,_inx_details+,,Turnkey ready with Basement,Building Stage,schlüsselfertig mit Keller,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGOHNEBODENPLATTE+,_inx_details+,,Turnkey ready without Base Plate,Building Stage,schlüsselfertig ohne Bodenplatte,Ausbaustufe,,
custom_field,ausstattung.ausbaustufe,zustand,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITBODENPLATTE+,_inx_details+,,Turnkey ready with Base Plate,Building Stage,schlüsselfertig mit Bodenplatte,Ausbaustufe,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:KRUEPPELWALMDACH+,_inx_details+,,Half-hip Roof,Roof Type,Krüppelwalmdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:MANSARDDACH+,_inx_details+,,Gambrel Roof,Roof Type,Mansarddach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:PULTDACH+,_inx_details+,,Monopitch Roof,Roof Type,Pultdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:SATTELDACH+,_inx_details+,,Gabled Roof,Roof Type,Satteldach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:WALMDACH+,_inx_details+,,Hip Roof,Roof Type,Walmdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:FLACHDACH+,_inx_details+,,Flat Roof,Roof Type,Flachdach,Dachform,,
custom_field,ausstattung.dachform,zustand,ausstattung->dachform:PYRAMIDENDACH+,_inx_details+,,Pyramid Roof,Roof Type,Pyramidendach,Dachform,,
custom_field,ausstattung.unterkellert,zustand,ausstattung->unterkellert:keller:JA,_inx_details+,,Full Underground Level,Basement,voll unterkellert,Keller,,
custom_field,ausstattung.unterkellert,zustand,ausstattung->unterkellert:keller:TEIL,_inx_details+,,Partial Underground Level,Basement,teilweise unterkellert,Keller,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:PASSIVHAUS+,_inx_details+,,Passive House,Energy Type,Passivhaus,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:NIEDRIGENERGIE+,_inx_details+,,Low-energy House,Energy Type,Niedrigenergiehaus,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:NEUBAUSTANDARD+,_inx_details+,,New Building Standard,Energy Type,Neubaustandard,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW40+,_inx_details+,,KFW40,Energy Type,KFW40,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW60+,_inx_details+,,KFW60,Energy Type,KFW60,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW55+,_inx_details+,,KFW55,Energy Type,KFW55,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:KFW70+,_inx_details+,,KFW70,Energy Type,KFW70,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:MINERGIEBAUWEISE+,_inx_details+,,MINERGIE Construction,Energy Type,MINERGIE-Bauweise,Energietyp,,
custom_field,ausstattung.energietyp,zustand,ausstattung->energietyp:MINERGIE_ZERTIFIZIERT+,_inx_details+,,MINERGIE Construction (Certified),Energy Type,MINERGIE-Bauweise (zertifiziert),Energietyp,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:UNERSCHLOSSEN+,_inx_details+,,undeveloped,Development,unerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:TEILERSCHLOSSEN+,_inx_details+,,partly developed,Development,teilerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:VOLLERSCHLOSSEN+,_inx_details+,,fully developed,Development,vollerschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung:erschl_attr:ORTSUEBLICHERSCHLOSSEN+,_inx_details+,,developed customary in the place,Development,ortsüblich erschlossen,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:GAS+,_inx_details+,,Gas Connection available,Development,Gasanschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:WASSER+,_inx_details+,,Water Connection available,Development,Wasseranschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:STROM+,_inx_details+,,Power Connection available,Development,Stromanschluss vorhanden,Erschließung,,
custom_field,zustand_angaben.erschliessung,zustand,zustand_angaben->erschliessung_umfang:erschl_attr:TK+,_inx_details+,,Telecommunication available,Development,Telekommunikation vorhanden,Erschließung,,
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:34_NACHBARSCHAFT,_inx_details+,,Neighborhood (§ 34 BauGB),Buildable according to,Nachbarschaft (§ 34 BauGB),Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:35_AUSSENGEBIET,_inx_details+,,Outer Area (§ 35 BauGB),Buildable according to,Außengebiet (§ 35 BauGB),Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:B_PLAN,_inx_details+,,Development Plan,Buildable according to,Bebauungsplan,Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:KEIN_BAULAND,_inx_details+,,No Building Land,Buildable according to,Kein Bauland,Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:BAUERWARTUNGSLAND,_inx_details+,,Building Expectation Land,Buildable according to,Bauerwartungsland,Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:LAENDERSPEZIFISCH,_inx_details+,,Country-specific,Buildable according to,länderspezifisch,Bebaubar nach,1.4.6,2023-03-27
custom_field,zustand_angaben.bebaubar_nach,zustand,zustand_angaben->bebaubar_nach:bebaubar_attr:BAULAND_OHNE_B_PLAN,_inx_details+,,Building Land without Development Plan,Buildable according to,Bauland ohne Bebauungsplan,Bebaubar nach,1.4.6,2023-03-27
,,,,,,,,,,,
# Energy Pass,,,,,,,,,,,
# Energieausweis,,,,,,,,,,,
,,,,,,,,,,,
# The energy pass data will be saved twice due to compatibility reasons!,,,,,,,,,,,
# Die Energieausweisdaten werden aus Kompatibilitätsgründen doppelt gespeichert!,,,,,,,,,,,
,,,,,,,,,,,
# Energy pass fields for Austria prior to OpenImmo 1.2.5,,,,,,,,,,,
# Energieausweis-Felder für Österreich vor OpenImmo 1.2.5,,,,,,,,,,,
custom_field,zustand_angaben.epass_hwbwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbwert,_inx_details+,epass_unit,,HWB Value,,HWB-Wert,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_hwbklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbklasse,_inx_details+,,,HWB Class,,HWB-Klasse,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_fgeewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeewert,_inx_details+,number_format:9,,fGEE Value,,fGEE-Wert,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_fgeeklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeeklasse,_inx_details+,,,fGEE Class,,fGEE-Klasse,1.3.5,2021-04-06
,,,,,,,,,,,
custom_field,zustand_angaben.epass_hwbwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbwert,,epass_unit,HWB Value,,HWB-Wert,,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_hwbklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_hwbklasse,,,HWB Class,,HWB-Klasse,,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_fgeewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeewert,,number_format:9,fGEE Value,,fGEE-Wert,,1.3.5,2021-04-06
custom_field,zustand_angaben.epass_fgeeklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_fgeeklasse,,,fGEE Class,,fGEE-Klasse,,1.3.5,2021-04-06
,,,,,,,,,,,
"The source definition „...energiepass->art“ is not a valid OpenImmo XML node, but smooths out a buggy export implementation of the OpenEstate ImmoTool.",,,,,,,,,,,
"Die Quelldefinition „...energiepass->art“ ist kein gültiger OpenImmo-XML-Knoten, bügelt aber eine fehlerhafte Export-Implementierung des OpenEstate ImmoTools aus.",,,,,,,,,,,
custom_field,zustand_angaben.energiepass.art,epass,zustand_angaben->energiepass->art,_inx_details+,epass_type,,Energy Pass Type,,Energieausweis-Art,,
custom_field,zustand_angaben.energiepass.epart,epass,zustand_angaben->energiepass->epart,_inx_details+,epass_type,,Energy Pass Type,,Energieausweis-Art,,
custom_field,zustand_angaben.energiepass.gueltig_bis,epass,zustand_angaben->energiepass->gueltig_bis,_inx_details+,date,,Energy Pass valid until,,Energieausweis gültig bis,1.3.0,2020-07-29
custom_field,zustand_angaben.energiepass.energieverbrauchkennwert,epass,zustand_angaben->energiepass->energieverbrauchkennwert,_inx_details+,epass_unit,,Energy Consumption Parameter,,Energieverbrauchskennwert,,
custom_field,zustand_angaben.energiepass.mitwarmwasser,epass,zustand_angaben->energiepass->mitwarmwasser,_inx_details+,boolean,,Warm Water included in Energy Consumption,,Warmwasser im Energieverbrauch enthalten,,
custom_field,zustand_angaben.energiepass.endenergiebedarf,epass,zustand_angaben->energiepass->endenergiebedarf,_inx_details+,epass_unit,,Final Energy Requirement,,Endenergiebedarf,,
custom_field,zustand_angaben.energiepass.hwbwert,epass,zustand_angaben->energiepass->hwbwert,_inx_details+,epass_unit,,HWB Value,,HWB-Wert,,
custom_field,zustand_angaben.energiepass.hwbklasse,epass,zustand_angaben->energiepass->hwbklasse,_inx_details+,,,HWB Class,,HWB-Klasse,,
custom_field,zustand_angaben.energiepass.fgeewert,epass,zustand_angaben->energiepass->fgeewert,_inx_details+,number_format:9,,fGEE Value,,fGEE-Wert,,
custom_field,zustand_angaben.energiepass.fgeeklasse,epass,zustand_angaben->energiepass->fgeeklasse,_inx_details+,,,fGEE Class,,fGEE-Klasse,,
,,,,,,,,,,,
custom_field,zustand_angaben.energiepass.art,epass,zustand_angaben->energiepass->art,,epass_type,Energy Pass Type,,Energieausweis-Art,,,
custom_field,zustand_angaben.energiepass.epart,epass,zustand_angaben->energiepass->epart,,epass_type,Energy Pass Type,,Energieausweis-Art,,,
custom_field,zustand_angaben.energiepass.gueltig_bis,epass,zustand_angaben->energiepass->gueltig_bis,,date,Energy Pass valid until,,Energieausweis gültig bis,,1.3.0,2020-07-29
custom_field,zustand_angaben.energiepass.energieverbrauchkennwert,epass,zustand_angaben->energiepass->energieverbrauchkennwert,,epass_unit,Energy Consumption Parameter,,Energieverbrauchskennwert,,,
custom_field,zustand_angaben.energiepass.mitwarmwasser,epass,zustand_angaben->energiepass->mitwarmwasser,,boolean,Warm Water included in Energy Consumption,,Warmwasser im Energieverbrauch enthalten,,,
custom_field,zustand_angaben.energiepass.endenergiebedarf,epass,zustand_angaben->energiepass->endenergiebedarf,,epass_unit,Final Energy Requirement,,Endenergiebedarf,,,
custom_field,zustand_angaben.energiepass.hwbwert,epass,zustand_angaben->energiepass->hwbwert,,epass_unit,HWB Value,,HWB-Wert,,,
custom_field,zustand_angaben.energiepass.hwbklasse,epass,zustand_angaben->energiepass->hwbklasse,,,HWB Class,,HWB-Klasse,,,
custom_field,zustand_angaben.energiepass.fgeewert,epass,zustand_angaben->energiepass->fgeewert,,number_format:9,fGEE Value,,fGEE-Wert,,,
custom_field,zustand_angaben.energiepass.fgeeklasse,epass,zustand_angaben->energiepass->fgeeklasse,,,fGEE Class,,fGEE-Klasse,,,
,,,,,,,,,,,
# Energy pass fields since OpenImmo 1.2.6,,,,,,,,,,,
# Energieausweis-Felder seit OpenImmo 1.2.6,,,,,,,,,,,
,,,,,,,,,,,
custom_field,zustand_angaben.epass_stromwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_stromwert,_inx_details+,epass_unit,,Energy Consumption Parameter (Power),,Stromverbrauchskennwert,,
custom_field,zustand_angaben.epass_waermewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_waermewert,_inx_details+,epass_unit,,Energy Consumption Parameter (Heating),,Heizenergieverbrauchskennwert,,
custom_field,zustand_angaben.epass_wertklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,_inx_details+,,,Energy Efficiency Class,,Energieeffizienzklasse,,
custom_field,zustand_angaben.epass_baujahr,epass,zustand_angaben->user_defined_simplefield:feldname:epass_baujahr,_inx_details+,,,Build Year (Energy Pass),,Baujahr (Energieausweis),1.3.0,2020-07-29
custom_field,zustand_angaben.epass_ausstelldatum,epass,zustand_angaben->user_defined_simplefield:feldname:epass_ausstelldatum,_inx_details+,date,,Energy Pass Issuing Date,,Energieausweis-Ausstellungsdatum,,
custom_field,zustand_angaben.epass_jahrgang,epass,zustand_angaben->user_defined_simplefield:feldname:epass_jahrgang,_inx_details+,epass_year,,Energy Pass Year,,Energieausweis-Jahrgang,,
custom_field,zustand_angaben.epass_gebaeudeart,epass,zustand_angaben->user_defined_simplefield:feldname:epass_gebaeudeart,_inx_details+,epass_building_type,,Energy Pass Building Type,,Energieausweis-Gebäudeart,,
,,,,,,,,,,,
custom_field,zustand_angaben.epass_stromwert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_stromwert,,epass_unit,Energy Consumption Parameter (Power),,Stromverbrauchskennwert,,,
custom_field,zustand_angaben.epass_waermewert,epass,zustand_angaben->user_defined_simplefield:feldname:epass_waermewert,,epass_unit,Energy Consumption Parameter (Heating),,Heizenergieverbrauchskennwert,,,
custom_field,zustand_angaben.epass_wertklasse,epass,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,,,Energy Efficiency Class,,Energieeffizienzklasse,,,
custom_field,zustand_angaben.epass_baujahr,epass,zustand_angaben->user_defined_simplefield:feldname:epass_baujahr,,,Build Year (Energy Pass),,Baujahr (Energieausweis),,1.3.0,2020-07-29
custom_field,zustand_angaben.epass_ausstelldatum,epass,zustand_angaben->user_defined_simplefield:feldname:epass_ausstelldatum,,date,Energy Pass Issuing Date,,Energieausweis-Ausstellungsdatum,,,
custom_field,zustand_angaben.epass_jahrgang,epass,zustand_angaben->user_defined_simplefield:feldname:epass_jahrgang,,epass_year,Energy Pass Year,,Energieausweis-Jahrgang,,,
custom_field,zustand_angaben.epass_gebaeudeart,epass,zustand_angaben->user_defined_simplefield:feldname:epass_gebaeudeart,,epass_building_type,Energy Pass Building Type,,Energieausweis-Gebäudeart,,,
,,,,,,,,,,,
# Energy pass fields since OpenImmo 1.2.7,,,,,,,,,,,
# Energieausweis-Felder seit OpenImmo 1.2.7,,,,,,,,,,,
,,,,,,,,,,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:OEL+,_inx_details+,,Oil,Primary Energy Carrier,Öl,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:GAS+,_inx_details+,,Gas,Primary Energy Carrier,Gas,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ELEKTRO+,_inx_details+,,Electric,Primary Energy Carrier,Elektro,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ALTERNATIV+,_inx_details+,,Alternative,Primary Energy Carrier,Alternativ,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:SOLAR+,_inx_details+,,Solar,Primary Energy Carrier,Solar,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDWAERME+,_inx_details+,,Geothermal,Primary Energy Carrier,Erdwärme,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:LUFTWP+,_inx_details+,,Air Heat Pump,Primary Energy Carrier,Luft-Wärmepumpe,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FERN+,_inx_details+,,District Heat,Primary Energy Carrier,Fernwärme,Primärenergieträger,1.5.0,2024-07-10
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:BLOCK+,_inx_details+,,Thermal Power Station,Primary Energy Carrier,Blockheizkraftwerk,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:WASSER-ELEKTRO+,_inx_details+,,Water Electric Heating,Primary Energy Carrier,Warmwasser-Elektroheizung,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:PELLET+,_inx_details+,,Pellets,Primary Energy Carrier,Pellets,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:KOHLE+,_inx_details+,,Coal,Primary Energy Carrier,Kohle,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:HOLZ+,_inx_details+,,Wood Chips,Primary Energy Carrier,Holz-Hackschnitzel,Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FLUESSIGGAS+,_inx_details+,,Liquid Gas (Own Tank),Primary Energy Carrier,Flüssiggas (eigener Tank),Primärenergieträger,,
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDGAS_LEICHT+,_inx_details+,,Natural Gas (light),Primary Energy Carrier,Erdgas (leicht),Primärenergieträger,1.5.0,2024-07-10
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:ERDGAS_SCHWER+,_inx_details+,,Natural Gas (heavy),Primary Energy Carrier,Erdgas (schwer),Primärenergieträger,1.5.0,2024-07-10
custom_field,zustand_angaben.energiepass.primaerenergietraeger,epass,ausstattung->befeuerung:FERNWAERME_DAMPF+,_inx_details+,,District Heat (Steam),Primary Energy Carrier,Fernwärme (Dampf),Primärenergieträger,1.5.0,2024-07-10
